debug_id,created_date,begin_date,credit_date,owner_id,client_id,contact_id,opportunity_id,product_id,lead_id,type,source_type,effort,owner_credit_percentage,raw_effort,description
Note.1227326,7/5/18,7/5/18,7/5/18,100000029,100008003,NULL,100004140,100040667,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.043676506,1,2,This is Note#91081
Note.1221841,6/20/18,6/20/18,6/20/18,100000087,NULL,NULL,NULL,100002254,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#87341
Note.1224869,6/28/18,6/28/18,6/28/18,100000129,100021568,NULL,100004705,100072018,NULL,Email-Recruiting,Note-Email-Recruiting,0.104118993,1,3,This is Note#89473
Note.1222989,6/22/18,6/22/18,6/22/18,100000008,100018652,NULL,100008042,100088405,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#88149
Note.1218688,6/18/18,6/18/18,6/18/18,100000068,100023075,NULL,100005515,100218548,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85122
Note.1219765,6/15/18,6/15/18,6/15/18,100000115,100026712,NULL,100008006,100079659,NULL,Coversation,Note-Coversation,0,1,3,This is Note#85872
Note.1223443,6/26/18,6/26/18,6/26/18,100000129,100010504,100007027,100002425,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0.104118993,1,3,This is Note#88481
Note.1220750,6/19/18,6/19/18,6/19/18,100000023,100003933,NULL,100002017,100125763,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#37655
JobSubmission.35569,7/3/18,7/3/18,7/3/18,100000094,100005870,NULL,100004709,100160315,NULL,Internal Submission,InternalSubmission,0.041571494,1,1,NULL
Appointment.245582,6/27/18,6/28/18,6/27/18,100000164,NULL,NULL,NULL,NULL,NULL,Appointment-Candidate Prep/Review,Appointment-Candidate Prep/Review,0,1,0,Subject16326
Note.1222514,6/22/18,6/22/18,6/22/18,100000067,100001879,NULL,100001852,100104671,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#87819
Note.1227694,7/5/18,7/5/18,7/5/18,100000155,100027317,NULL,100000985,100154802,NULL,Final Interview,Note-Final Interview,0,1,0,This is Note#91807
Note.1227646,7/5/18,7/5/18,7/5/18,100000109,NULL,NULL,NULL,100032736,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#91278
Note.1220546,6/16/18,6/16/18,6/16/18,100000115,100026712,NULL,100008006,100025092,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86460
Note.1218531,6/18/18,6/18/18,6/18/18,100000029,100008003,NULL,100002142,100022544,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#78503
JobSubmission.35523,6/29/18,6/29/18,6/29/18,100000164,100019830,NULL,100005323,100086461,NULL,Internal Submission,InternalSubmission,0.027360192,1,1,NULL
Note.1228889,7/10/18,7/10/18,7/10/18,100000115,100001240,NULL,100000556,100187762,NULL,Left Message,Note-Left Message,0,1,1,This is Note#92083
Note.1218235,6/12/18,6/12/18,6/12/18,100000075,100003933,NULL,100006380,100073900,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#84809
Note.1220249,6/16/18,6/16/18,6/16/18,100000004,100018652,NULL,100005785,100024895,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#86227
Note.1218459,6/18/18,6/18/18,6/18/18,100000066,100026678,NULL,100001231,100151529,NULL,Message - Recruiting,Note-Message - Recruiting,0.057805304,1,2,This is Note#84287
Note.1218325,6/12/18,6/12/18,6/12/18,100000066,100009880,NULL,100004184,100195998,NULL,Message - Recruiting,Note-Message - Recruiting,0.057805304,1,2,This is Note#84872
Note.1218925,6/18/18,6/18/18,6/18/18,100000105,NULL,NULL,NULL,100029730,NULL,Left Message,Note-Left Message,0,1,1,This is Note#81583
Note.1222011,6/21/18,6/21/18,6/21/18,100000069,100028711,NULL,100001266,100066630,NULL,Coversation,Note-Coversation,0,1,3,This is Note#87476
Note.1224559,6/28/18,6/28/18,6/28/18,100000004,100000995,NULL,100007611,100228304,NULL,Email,Note-Email,0,1,1,This is Note#89261
Appointment.246855,7/5/18,7/11/18,7/5/18,100000075,NULL,NULL,NULL,NULL,NULL,Appointment-Client/Prospect Event,Appointment-Client/Prospect Event,0,1,0,Subject16731: This is Appointment#4986
Note.1227687,7/5/18,7/5/18,7/5/18,100000066,100023439,NULL,100000561,100206093,NULL,Email-Recruiting,Note-Email-Recruiting,0.086707956,1,3,This is Note#91803
Note.1221686,6/20/18,6/20/18,6/20/18,100000087,100028067,NULL,100004394,100067037,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#87237
Note.1225853,7/3/18,7/3/18,7/3/18,100000068,100009282,NULL,100006192,100200167,NULL,Left Message,Note-Left Message,0,1,1,This is Note#90164
Note.1220127,6/15/18,6/15/18,6/15/18,100000004,100018652,NULL,100005785,100049497,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#86184
JobSubmission.35285,6/15/18,6/15/18,6/15/18,100000154,100018292,NULL,100005654,100025802,NULL,Internal Submission,InternalSubmission,0.04058876,1,1,NULL
Note.1226153,7/3/18,7/3/18,7/3/18,100000068,100009282,NULL,100006192,100200167,NULL,Submitted,Note-Submitted,0,1,0,This is Note#90349
Note.1228066,7/6/18,7/6/18,7/6/18,100000104,100001246,NULL,100001846,100025248,NULL,Client Rejected,Note-Client Rejected,0,1,1,This is Note#91548
Note.1221265,6/19/18,6/19/18,6/19/18,100000154,100018292,NULL,100001232,100024749,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.08117752,1,2,This is Note#16486
Note.1228693,7/7/18,7/7/18,7/7/18,100000066,100026678,NULL,100001231,100078778,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#91952
PlacementCommission.3330,6/20/18,6/19/18,6/20/18,100000144,100023075,NULL,100007159,100076629,NULL,PlacementSales,Placement-Sales,0,1,0,NULL
Appointment.246121,6/30/18,7/11/18,6/30/18,100000112,NULL,NULL,NULL,NULL,NULL,Appointment-Personal,Appointment-Personal,0,1,0,Subject16570
Note.1225575,6/30/18,6/30/18,6/30/18,100000115,100009282,NULL,100006192,100183662,NULL,Email,Note-Email,0,1,1,This is Note#89994
Note.1224181,6/27/18,6/27/18,6/27/18,100000087,100028067,NULL,100004394,100163024,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#88962
Note.1228685,7/7/18,7/7/18,7/7/18,100000071,100023839,NULL,100000827,100227285,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#91946
Note.1226805,7/4/18,7/4/18,7/4/18,100000012,100009604,NULL,100003197,100227018,NULL,Message - Recruiting,Note-Message - Recruiting,0.05180012,1,2,This is Note#73272
Note.1226800,7/4/18,7/4/18,7/4/18,100000049,100005781,NULL,100000272,100183984,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#90765
Appointment.244200,6/16/18,6/22/18,6/16/18,100000027,100018652,100011858,100005784,100227687,NULL,Interview,Interview,0,1,5,Subject16052: This is Appointment#4869
Note.1226966,7/4/18,7/4/18,7/4/18,100000071,100025814,NULL,100001525,100198805,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#90869
Note.1221461,6/20/18,6/20/18,6/20/18,100000087,NULL,NULL,NULL,100040006,NULL,Message - General,Note-Message - General,0,1,0,This is Note#87100
Note.1221598,6/20/18,6/20/18,6/20/18,100000144,100023075,NULL,100007159,100076629,NULL,Submitted,Note-Submitted,0,1,0,This is Note#87184
Note.1218060,6/12/18,6/12/18,6/12/18,100000029,100008003,NULL,100004140,100181945,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#84697
Note.1223436,6/26/18,6/26/18,6/26/18,100000115,100023075,NULL,100004391,100108639,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88465
JobSubmission.35342,6/20/18,6/20/18,6/20/18,100000115,100023075,NULL,100004420,100183169,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Appointment.244103,6/16/18,6/16/18,6/16/18,100000155,100026712,100000841,100002146,100101650,NULL,Interview,Interview,0.227727728,1,5,Subject15145
Note.1220054,6/15/18,6/15/18,6/15/18,100000115,100007887,NULL,100001523,100176889,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86085
Note.1226297,7/3/18,7/3/18,7/3/18,100000071,100025814,NULL,100001525,100143631,NULL,Email-Recruiting,Note-Email-Recruiting,0.122670376,1,3,This is Note#79536
Note.1221486,6/20/18,6/20/18,6/20/18,100000012,100003933,NULL,100004681,100206432,NULL,Email-Recruiting,Note-Email-Recruiting,0.07695018,1,3,This is Note#32615
Note.1225562,6/30/18,6/30/18,6/30/18,100000115,100009282,NULL,100006192,100177175,NULL,Left Message,Note-Left Message,0,1,1,This is Note#89984
Note.1225011,6/28/18,6/28/18,6/28/18,100000105,100000245,NULL,100000277,100142474,NULL,Left Message,Note-Left Message,0,1,1,This is Note#89444
Note.1221045,6/19/18,6/19/18,6/19/18,100000041,100027608,NULL,100001522,100007794,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#86818
Appointment.245961,6/29/18,6/30/18,6/29/18,100000164,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16534
Note.1227301,7/5/18,7/5/18,7/5/18,100000001,NULL,NULL,NULL,100190933,NULL,Message - General,Note-Message - General,0,1,0,This is Note#91068
Note.1220910,6/19/18,6/19/18,6/19/18,100000164,100021854,NULL,100002002,100205466,NULL,Email-Recruiting,Note-Email-Recruiting,0.082080577,1,3,This is Note#86721
Appointment.246084,6/30/18,6/30/18,6/30/18,100000005,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16561
Note.1227717,7/5/18,7/5/18,7/5/18,100000068,100008365,NULL,100006334,100230479,NULL,Left Message,Note-Left Message,0,1,1,This is Note#84323
Note.1220466,6/16/18,6/16/18,6/16/18,100000068,100025928,NULL,100001007,100129172,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86395
Appointment.247182,7/6/18,7/10/18,7/6/18,100000008,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16795
Note.1226446,7/3/18,7/3/18,7/3/18,100000001,NULL,NULL,NULL,100031182,NULL,Message - General,Note-Message - General,0,1,0,This is Note#90282
Appointment.245121,6/26/18,7/4/18,6/26/18,100000112,NULL,NULL,NULL,NULL,NULL,Appointment-Personal,Appointment-Personal,0,1,0,Subject16287
Note.1222868,6/22/18,6/22/18,6/22/18,100000087,100027063,NULL,100002152,100017071,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#88069
Note.1223976,6/27/18,6/27/18,6/27/18,100000068,100001240,NULL,100003022,100086372,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88847
Note.1222303,6/21/18,6/21/18,6/21/18,100000124,100024220,NULL,100000098,100156562,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#87666
Note.1219467,6/14/18,6/14/18,6/14/18,100000164,100027063,NULL,100005892,100204549,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#22319
Note.1219179,6/14/18,6/14/18,6/14/18,100000023,100003933,NULL,100004395,100157066,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#85444
JobSubmission.35286,6/15/18,6/15/18,6/15/18,100000164,100029700,NULL,100006986,100165592,NULL,Internal Submission,InternalSubmission,0.027360192,1,1,NULL
Note.1225129,6/29/18,6/29/18,6/29/18,100000004,100000995,NULL,100007611,100231881,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#89682
Note.1225856,7/3/18,7/3/18,7/3/18,100000005,100000995,100038010,100007611,NULL,NULL,Message - Recruiting,Note-Message - Recruiting,0.071194193,1,2,This is Note#90166
Note.1218756,6/18/18,6/18/18,6/18/18,100000001,100024220,NULL,100000099,100034124,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#85168
Note.1222777,6/22/18,6/22/18,6/22/18,100000109,100018652,NULL,100005784,100155344,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#88006
Note.1221763,6/20/18,6/20/18,6/20/18,100000041,100027608,NULL,100001522,100091491,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#86258
Note.1220015,6/15/18,6/15/18,6/15/18,100000115,100007887,NULL,100001523,100149111,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86055
Note.1224803,6/28/18,6/28/18,6/28/18,100000087,100017711,NULL,100003725,100153401,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#88782
Note.1222576,6/22/18,6/22/18,6/22/18,100000004,100018652,NULL,100005785,100107853,NULL,Live Call - Recruiting,Note-Live Call - General,0,1,0,This is Note#87860
Note.1227282,7/5/18,7/5/18,7/5/18,100000001,NULL,NULL,NULL,100199071,NULL,Message - General,Note-Message - General,0,1,0,This is Note#91058
Note.1223830,6/26/18,6/26/18,6/26/18,100000164,100019830,NULL,100005323,100006146,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.054720385,1,2,This is Note#88750
Sendout.109755,6/30/18,6/30/18,6/30/18,100000029,100008003,100019085,100001516,100060514,NULL,Sendout,Sendout,0.174706024,1,8,NULL
Note.1218273,6/12/18,6/12/18,6/12/18,100000029,100008003,NULL,100004140,100181945,NULL,2nd+ Interview,Note-2nd+ Interview,0,1,0,This is Note#84835
Note.1223388,6/26/18,6/26/18,6/26/18,100000029,NULL,NULL,NULL,100122094,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#88442
JobOrder.8234,7/4/18,7/4/18,7/4/18,100000029,100010527,100057889,100000824,NULL,NULL,JobOrder,Opportunity,0.181029518,1,6,NULL
Note.1220841,6/19/18,6/19/18,6/19/18,100000105,NULL,NULL,NULL,100181958,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86674
Note.1219661,6/15/18,6/15/18,6/15/18,100000005,100018652,NULL,100005784,100108689,NULL,Message - Recruiting,Note-Message - Recruiting,0.071194193,1,2,This is Note#41655
Note.1227896,7/6/18,7/6/18,7/6/18,100000104,NULL,NULL,NULL,100210418,NULL,Coversation,Note-Coversation,0,1,3,This is Note#91436
Note.1224538,6/28/18,6/28/18,6/28/18,100000041,100025870,NULL,100008002,100182706,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.097547903,1,2,This is Note#89247
JobSubmission.35455,6/26/18,6/26/18,6/26/18,100000115,100023075,NULL,100005515,100105872,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1226925,7/4/18,7/4/18,7/4/18,100000004,100023785,100002742,100000557,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#90491
Note.1228147,7/6/18,7/6/18,7/6/18,100000105,100023075,NULL,100003865,100081803,NULL,Coversation,Note-Coversation,0,1,3,This is Note#91606
Note.1220382,6/16/18,6/16/18,6/16/18,100000036,NULL,NULL,NULL,100221642,NULL,Email,Note-Email,0,1,1,This is Note#86333
Placement.1578,7/6/18,7/10/18,7/10/18,100000075,100003933,NULL,100006933,100091029,NULL,Unknown,Starts,0,1,0,NULL
Note.1225166,6/29/18,6/29/18,6/29/18,100000012,100003933,NULL,100007735,100032568,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#29408
Note.1225851,7/3/18,7/3/18,7/3/18,100000029,NULL,NULL,NULL,100209405,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#90162
Appointment.244368,6/19/18,6/20/18,6/19/18,100000068,100008365,100022796,100006334,100203725,NULL,Interview,Interview,0,1,5,Subject16106
PlacementCommission.3330,6/20/18,6/20/18,6/20/18,100000144,100023075,NULL,100007159,100076629,NULL,Unknown,DealSplit-Sales,0,1,0,NULL
Note.1219126,6/14/18,6/14/18,6/14/18,100000115,100026712,NULL,100008006,100014356,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85407
Note.1225891,7/3/18,7/3/18,7/3/18,100000164,100021854,NULL,100002002,100056599,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#90191
Note.1220549,6/16/18,6/16/18,6/16/18,100000036,100004453,NULL,100001853,100094445,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86463
Sendout.109846,7/5/18,7/5/18,7/5/18,100000023,100003933,100046702,100002017,100199714,NULL,Sendout,Sendout,0.192046429,1,8,NULL
JobSubmission.35310,6/16/18,6/16/18,6/16/18,100000068,100028711,NULL,100004418,100004202,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1223018,6/22/18,6/22/18,6/22/18,100000087,100027063,NULL,100002152,100028592,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#85312
Note.1221014,6/19/18,6/19/18,6/19/18,100000067,100004394,NULL,100005272,100232369,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#4967
PlacementCommission.3393,7/4/18,5/11/18,7/4/18,100000087,100011028,NULL,100007001,100228507,NULL,PlacementSales,Placement-Sales,0,1,0,NULL
Appointment.244370,6/19/18,6/18/18,6/19/18,100000164,100011112,100044661,100002151,100182465,NULL,Interview,Interview,0.186800962,1,5,Subject15064
Note.1220062,6/15/18,6/15/18,6/15/18,100000067,NULL,NULL,NULL,100069644,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#85630
JobSubmission.35441,6/23/18,6/23/18,6/23/18,100000023,100019751,NULL,100002011,100184772,NULL,Internal Submission,InternalSubmission,0.024005804,1,1,NULL
Sendout.109716,6/29/18,6/29/18,6/29/18,100000087,100017711,100006305,100000274,100059040,NULL,Sendout,Sendout,0,1,8,NULL
Note.1221978,6/21/18,6/21/18,6/21/18,100000049,100003933,NULL,100002336,100095471,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#82480
Note.1227094,7/4/18,7/4/18,7/4/18,100000012,100003933,NULL,100004681,100227024,NULL,Email-Recruiting,Note-Email-Recruiting,0.07695018,1,3,This is Note#38518
Note.1225282,6/29/18,6/29/18,6/29/18,100000155,100026712,NULL,100002146,100192853,NULL,2nd+ Interview,Note-2nd+ Interview,0,1,0,This is Note#79323
Note.1218485,6/18/18,6/18/18,6/18/18,100000023,100003933,NULL,100001152,100024891,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1228185,7/6/18,7/6/18,7/6/18,100000109,100018652,NULL,100005784,100035034,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#91629
Note.1223599,6/26/18,6/26/18,6/26/18,100000087,100028067,NULL,100004394,100084487,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#88583
JobSubmission.35679,7/7/18,7/7/18,7/7/18,100000094,100010907,NULL,100008038,100164609,NULL,Internal Submission,InternalSubmission,0.041571494,1,1,NULL
Note.1221471,6/20/18,6/20/18,6/20/18,100000023,100003933,NULL,100002017,100146962,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.048011607,1,2,This is Note#23318
Note.1221866,6/20/18,6/20/18,6/20/18,100000129,100000828,100027200,100002432,NULL,NULL,Email- New Client Dev't,Note-Email- New Client Dev't,0.034706331,1,1,This is Note#87364
Note.1227269,7/5/18,7/5/18,7/5/18,100000094,100005728,NULL,100001792,100020485,NULL,Message - Recruiting,Note-Message - Recruiting,0.083142988,1,2,This is Note#91054
Appointment.246753,7/4/18,7/7/18,7/4/18,100000029,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16705
Appointment.247047,7/6/18,7/6/18,7/6/18,100000075,NULL,NULL,NULL,NULL,NULL,Appointment-Candidate Prep/Review,Appointment-Candidate Prep/Review,0,1,0,Subject16771
Note.1226343,7/3/18,7/3/18,7/3/18,100000004,100000995,NULL,100007611,100212724,NULL,Live Call - Recruiting,Note-Live Call - General,0,1,0,This is Note#90463
Note.1221766,6/20/18,6/20/18,6/20/18,100000128,100007887,NULL,100001523,100023844,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87285
Note.1227384,7/5/18,7/5/18,7/5/18,100000001,100024220,NULL,100000098,100107358,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#91112
Note.1221004,6/19/18,6/19/18,6/19/18,100000155,100027608,NULL,100001521,100181802,NULL,Message - Recruiting,Note-Message - Recruiting,0.091091091,1,2,This is Note#86785
Note.1224253,6/27/18,6/27/18,6/27/18,100000115,100023075,NULL,100001849,100033188,NULL,Left Message,Note-Left Message,0,1,1,This is Note#89053
Note.1228662,7/7/18,7/7/18,7/7/18,100000105,NULL,NULL,NULL,100087536,NULL,Coversation,Note-Coversation,0,1,3,This is Note#91937
Note.1227582,7/5/18,7/5/18,7/5/18,100000067,NULL,NULL,NULL,100207963,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#91237
Note.1221602,6/20/18,6/20/18,6/20/18,100000104,NULL,NULL,NULL,100058077,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87188
Note.1227741,7/5/18,7/5/18,7/5/18,100000105,100001240,NULL,100000278,100184618,NULL,Left Message,Note-Left Message,0,1,1,This is Note#91839
Note.1224704,6/28/18,6/28/18,6/28/18,100000087,100027063,NULL,100002152,100042408,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#89365
Note.1222629,6/22/18,6/22/18,6/22/18,100000004,100000995,NULL,100007611,100086334,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#87896
Note.1226021,7/3/18,7/3/18,7/3/18,100000036,NULL,NULL,NULL,100188852,NULL,Coversation,Note-Coversation,0,1,3,This is Note#90268
Note.1222621,6/22/18,6/22/18,6/22/18,100000164,100021854,NULL,100002002,100086377,NULL,Message - Recruiting,Note-Message - Recruiting,0.054720385,1,2,This is Note#81826
Note.1224734,6/28/18,6/28/18,6/28/18,100000075,100003933,NULL,100004141,100025247,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.068893726,1,2,This is Note#89387
Appointment.244880,6/22/18,6/28/18,6/22/18,100000023,100003933,NULL,100006933,100124390,NULL,FirstInterview,FirstInterview,0,1,0,Subject15754: This is Appointment#964
Note.1218621,6/18/18,6/18/18,6/18/18,100000019,NULL,NULL,NULL,100170308,NULL,Unknown,Note-Note-User-Other\\,0,1,0,This is Note#52219
Note.1224863,6/28/18,6/28/18,6/28/18,100000068,100001106,NULL,100004718,100159886,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88064
Note.1221003,6/19/18,6/19/18,6/19/18,100000023,100003933,NULL,100002017,100170312,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1222992,6/22/18,6/22/18,6/22/18,100000115,100001106,NULL,100004718,100183416,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88152
Note.1217958,6/12/18,6/12/18,6/12/18,100000115,100025928,NULL,100001007,NULL,NULL,Email,Note-Email,0,1,1,This is Note#84631
Sendout.109615,6/26/18,6/26/18,6/26/18,100000075,100019751,100016230,100002011,100127532,NULL,Sendout,Sendout,0.275574903,1,8,NULL
Note.1222337,6/21/18,6/21/18,6/21/18,100000036,NULL,NULL,NULL,100055988,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87691
Note.1225753,6/30/18,6/30/18,6/30/18,100000012,NULL,NULL,NULL,100226536,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.05180012,1,2,This is Note#90090
Note.1227745,7/5/18,7/5/18,7/5/18,100000109,100018652,NULL,100005784,100009683,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#91842
Note.1224618,6/28/18,6/28/18,6/28/18,100000023,100003933,NULL,100002017,100052584,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#89303
Note.1226977,7/4/18,7/4/18,7/4/18,100000154,100003800,NULL,100000558,100105925,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#90875
Note.1221693,6/20/18,6/20/18,6/20/18,100000036,100020302,NULL,100004424,100155046,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87167
Note.1224201,6/27/18,6/27/18,6/27/18,100000036,100023075,NULL,100001849,100223691,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88802
Note.1220387,6/16/18,6/16/18,6/16/18,100000066,100000297,NULL,100001847,100020671,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#86338
Note.1224086,6/27/18,6/27/18,6/27/18,100000115,100026712,NULL,100008006,100011269,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88925
Appointment.246770,7/4/18,7/5/18,7/4/18,100000155,100012281,NULL,100008040,100100714,NULL,FirstInterview,FirstInterview,0,1,0,Subject16374
JobSubmission.35678,7/7/18,7/7/18,7/7/18,100000105,100001240,NULL,100000278,100233746,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1218778,6/18/18,6/18/18,6/18/18,100000001,100023839,NULL,100005246,100064206,NULL,Message - Recruiting,Note-Message - Recruiting,0.099326002,1,2,This is Note#85181
Sendout.109802,7/4/18,7/4/18,7/4/18,100000066,100023439,100015049,100000561,100073499,NULL,Sendout,Sendout,0.231221216,1,8,NULL
Note.1225722,6/30/18,6/30/18,6/30/18,100000012,100003933,NULL,100004687,100171259,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#90070
Note.1225678,6/30/18,6/30/18,6/30/18,100000001,NULL,NULL,NULL,100017777,NULL,Message - General,Note-Message - General,0,1,0,This is Note#90051
Appointment.245146,6/26/18,6/26/18,6/26/18,100000109,NULL,NULL,NULL,100181442,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16295
Note.1223885,6/27/18,6/27/18,6/27/18,100000005,100000995,NULL,100007611,100000255,NULL,Message - Recruiting,Note-Message - Recruiting,0.071194193,1,2,This is Note#88789
Appointment.244645,6/21/18,6/21/18,6/21/18,100000029,100008003,100054885,100004140,100181945,NULL,Interview,Interview,0.109191265,1,5,Subject14947
Note.1219837,6/15/18,6/15/18,6/15/18,100000004,100018652,NULL,100005785,100049497,NULL,Live Call - Recruiting,Note-Live Call - General,0,1,0,This is Note#85930
Note.1224550,6/28/18,6/28/18,6/28/18,100000069,100001240,NULL,100003022,100046560,NULL,Coversation,Note-Coversation,0,1,3,This is Note#87069
Note.1226712,7/4/18,7/4/18,7/4/18,100000004,100023785,100002742,100000557,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#90491
Note.1221415,6/20/18,6/20/18,6/20/18,100000023,100003933,NULL,100002017,100018682,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1223327,6/23/18,6/23/18,6/23/18,100000115,100023035,NULL,100004714,100194720,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88393
Sendout.109890,7/7/18,7/7/18,7/7/18,100000049,100003933,100009229,100004710,100105923,NULL,Sendout,Sendout,0,1,8,NULL
Appointment.243857,6/15/18,6/20/18,6/15/18,100000164,100017711,100037145,100007858,100176546,NULL,Interview,Interview,0.186800962,1,5,Subject15073
Note.1219322,6/14/18,6/14/18,6/14/18,100000069,100028711,NULL,100001266,100232933,NULL,Left Message,Note-Left Message,0,1,1,This is Note#49716
Note.1223164,6/23/18,6/23/18,6/23/18,100000049,100003933,NULL,100002336,100127510,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#88276
